movieId,title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year,average_rating,rating_std,number_of_ratings
4721,American Outlaws (2001),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,2.125,1.6520189667999174,4
4722,All Over the Guy (2001),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,3.0,,1
4723,"Deep End, The (2001)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,1.8333333333333333,0.7637626158259734,3
4725,Session 9 (2001),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2001,3.625,0.75,4
4727,Captain Corelli's Mandolin (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2001,3.125,0.47871355387816905,4
4728,Rat Race (2001),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,3.0555555555555554,1.0274023338281626,18
4732,Bubble Boy (2001),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,1.8888888888888888,0.6009252125773316,9
4733,"Curse of the Jade Scorpion, The (2001)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2.5,1.8027756377319946,3
4734,Jay and Silent Bob Strike Back (2001),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,3.161764705882353,1.078161933607477,34
4735,Ghosts of Mars (2001),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2001,2.6,1.4317821063276353,5
4736,Summer Catch (2001),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2001,2.6666666666666665,1.0408329997330665,3
4738,Happy Accidents (2000),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2000,4.0,0.408248290463863,4
4740,Maybe Baby (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,3.5,,1
4741,Together (Tillsammans) (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2000,3.7142857142857144,0.5669467095138409,7
4743,Tortilla Soup (2001),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,3.25,0.3535533905932738,2
4744,Jeepers Creepers (2001),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2001,2.5,1.224744871391589,7
4745,O (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.625,0.75,4
4748,3 Ninjas (1992),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,2.0833333333333335,1.3934369977385654,6
4749,3 Ninjas Kick Back (1994),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1.25,1.0606601717798212,2
4750,3 Ninjas Knuckle Up (1995),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,0.5,,1
4754,"Wicker Man, The (1973)",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1973,3.9166666666666665,0.2041241452319315,6
4756,"Musketeer, The (2001)",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2001,1.5,0.7071067811865476,2
4757,Rock Star (2001),0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2001,2.5,0.5,3
4759,Two Can Play That Game (2001),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,4.0,,1
4765,L.I.E. (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,4.333333333333333,0.5773502691896257,3
4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2000,4.0,,1
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,3.0,,1
4770,"Glass House, The (2001)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,2.75,0.3535533905932738,2
4771,Hardball (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,2.6666666666666665,1.2583057392117918,3
4772,Dinner Rush (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2000,3.5,,1
4773,Haiku Tunnel (2001),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,3.0,0.816496580927726,4
4774,Big Trouble (2002),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2.1666666666666665,0.752772652709081,6
4775,Glitter (2001),0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2001,0.5,,1
4776,Training Day (2001),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2001,3.7941176470588234,0.7223328220995865,51
4777,"American Astronaut, The (2001)",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2001,2.5,,1
4780,Liam (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2000,2.0,0.0,2
4782,Sidewalks of New York (2001),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,2.5,0.7071067811865476,2
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,3.5,,1
4784,"French Lieutenant's Woman, The (1981)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1981,3.0,0.0,2
4785,"Great Silence, The (Grande silenzio, Il) (1969)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1969,4.0,,1
4786,"Legend of Hell House, The (1973)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1973,1.0,,1
4787,Little Man Tate (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991,3.35,0.8834905520465715,10
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1979,5.0,,1
4789,Phantom of the Paradise (1974),0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1974,4.333333333333333,1.1547005383792517,3
4792,13 Ghosts (1960),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1960,3.125,0.9464847243000456,4
4794,Opera (1987),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1987,3.0,2.29128784747792,3
4795,Father Goose (1964),0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1964,3.6666666666666665,0.5773502691896257,3
4796,"Grass Is Greener, The (1960)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1960,3.25,0.3535533905932738,2
4798,Indiscreet (1958),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1958,3.5,,1
4799,"It's a Mad, Mad, Mad, Mad World (1963)",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,3.25,0.950146187582615,10
4800,King Solomon's Mines (1937),1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1937,2.5,,1
4801,"Little Foxes, The (1941)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1941,4.0,0.0,2
4802,Operation Petticoat (1959),1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1959,3.0,1.4142135623730951,4
4803,Play Misty for Me (1971),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1971,3.625,0.4787135538781691,4
4804,Pocketful of Miracles (1961),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1961,3.5,,1
4808,"Vanishing, The (1993)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1993,2.375,0.47871355387816905,4
4809,Silkwood (1983),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1983,4.166666666666667,0.7637626158259734,3
4810,I Never Promised You a Rose Garden (1977),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1977,2.0,,1
4811,Quadrophenia (1979),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1979,3.0,1.4142135623730951,2
4812,SpaceCamp (1986),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1986,2.1666666666666665,0.752772652709081,6
4813,When Worlds Collide (1951),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1951,5.0,,1
4814,Don't Say a Word (2001),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,2.5,1.118033988749895,5
4815,Hearts in Atlantis (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,2.9166666666666665,1.0206207261596574,6
4816,Zoolander (2001),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,3.509259259259259,1.0070072452042143,54
4818,Extreme Days (2001),1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,2.0,,1
4821,Joy Ride (2001),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,3.1,1.710263137648707,5
4822,Max Keeble's Big Move (2001),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2.5,0.5,3
4823,Serendipity (2001),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,3.14,1.0851267207105353,25
4825,"Swamp, The (Ciénaga, La) (2001)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.0,,1
4826,"Big Red One, The (1980)",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1980,4.25,0.3535533905932738,2
4827,"Boogeyman, The (1980)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1980,3.0,,1
4828,"Party, The (Boum, La) (1980)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1980,3.5,,1
4830,Brubaker (1980),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1980,4.0,,1
4831,Can't Stop the Music (1980),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1980,3.0,,1
4833,"Changeling, The (1980)",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1980,3.3333333333333335,0.7637626158259733,3
4835,Coal Miner's Daughter (1980),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980,3.5,0.8660254037844386,3
4836,"Competition, The (1980)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1980,3.75,0.3535533905932738,2
4840,"Last Metro, The (Dernier métro, Le) (1980)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1980,4.0,,1
4844,Bandits (2001),0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,2.6666666666666665,1.0801234497346432,6
4845,Corky Romano (2001),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,1.3333333333333333,1.4433756729740643,3
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3.5,1.0606601717798212,5
4847,Fat Girl (À ma soeur!) (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.0,0.7071067811865476,2
4848,Mulholland Drive (2001),0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,2001,3.843137254901961,0.9082411358137849,51
4849,My First Mister (2001),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.3333333333333335,0.5773502691896258,3
4850,Spriggan (Supurigan) (1998),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1998,3.375,0.8539125638299665,4
4852,Bones (2001),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2001,1.6666666666666667,1.1547005383792517,3
4855,Dirty Harry (1971),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1971,3.775,0.6781359900879996,20
4857,Fiddler on the Roof (1971),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1971,3.8125,1.2229209763045665,8
4860,Making the Grade (1984),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,2.0,,1
4862,Not Without My Daughter (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991,1.6666666666666667,0.7637626158259733,3
4863,Female Trouble (1975),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,3.25,1.7677669529663689,2
4864,Titanica (1992),0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1992,2.5,,1
4865,From Hell (2001),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2001,3.65,0.9190956653718171,20
4866,"Last Castle, The (2001)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2.8125,0.9234059624177069,8
4867,Riding in Cars with Boys (2001),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.1,0.6519202405202649,5
4871,Focus (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.5,,1
4873,Waking Life (2001),0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2001,3.6842105263157894,1.095578567543569,19
4874,K-PAX (2001),0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,2001,3.484848484848485,0.9959672472404689,33
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2001,2.4583333333333335,0.7216878364870323,12
4877,Better Than Sex (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,3.5,,1
4878,Donnie Darko (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2001,3.981651376146789,0.9572496421185291,109
4879,High Heels and Low Lifes (2001),1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.0,,1
4880,Life as a House (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.888888888888889,0.9610468828892329,9
4881,"Man Who Wasn't There, The (2001)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.735294117647059,0.7524469885568255,17
4883,"Town is Quiet, The (Ville est tranquille, La) (2000)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2000,4.0,,1
4885,Domestic Disturbance (2001),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,2.0,,1
4886,"Monsters, Inc. (2001)",0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2001,3.871212121212121,0.7682169603520643,132
4887,"One, The (2001)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2001,2.75,1.204957707524657,14
4888,Tape (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.875,0.6291528696058959,4
4889,Heist (2001),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.4285714285714284,0.4498677054212188,7
4890,Shallow Hal (2001),0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2001,3.032258064516129,0.8654043743723485,31
4893,When a Stranger Calls (1979),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1979,2.5,0.7071067811865476,2
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2001,3.7616822429906542,0.8194159056180366,107
4898,Novocaine (2001),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2001,2.625,0.24999999999999994,4
4899,Black Knight (2001),0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2001,2.1875,0.9613049166924836,8
4900,Out Cold (2001),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,3.0,1.0606601717798212,5
4901,Spy Game (2001),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2001,3.4814814814814814,0.7400816155808748,27
4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2001,3.35,1.179689224612426,10
4903,In the Bedroom (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.0,1.0801234497346435,10
4909,"Incredible Shrinking Woman, The (1981)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1981,2.0,0.0,2
4911,Jabberwocky (1977),0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1977,3.5,0.0,2
4912,Funny Girl (1968),0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1968,3.75,0.9574271077563382,4
4914,Breathless (À bout de souffle) (1960),0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1960,3.9375,0.9425459443140463,8
4915,"Beastmaster, The (1982)",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1982,2.8,1.3038404810405297,5
4916,Midway (1976),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1976,3.3333333333333335,0.5773502691896257,3
4917,MacArthur (1977),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1977,4.0,,1
4919,Subway (1985),0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1985,3.5,0.0,2
4920,"Now, Voyager (1942)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1942,3.6666666666666665,1.0408329997330663,3
4921,Little Women (1933),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1933,4.0,0.6123724356957946,5
4925,"Cheap Detective, The (1978)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,3.0,,1
4926,Everybody's Famous! (Iedereen beroemd!) (2000),0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2000,2.0,,1
4927,"Last Wave, The (1977)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1977,3.0,,1
4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1977,3.125,1.0307764064044151,4
4929,"Toy, The (1982)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,2.375,0.47871355387816905,4
4932,Dressed to Kill (1980),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1980,1.0,,1
4936,Fame (1980),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1980,3.3333333333333335,1.0,9
4939,"Final Countdown, The (1980)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980,3.0,,1
4941,Flash Gordon (1980),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980,3.1875,1.3076014027873435,8
4942,"Angry Red Planet, The (1959)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1959,4.5,,1
4945,"Enforcer, The (1976)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,4.0,,1
4946,"Eye for an Eye, An (1981)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1981,4.0,,1
4947,"Gauntlet, The (1977)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,3.5,0.7071067811865476,2
4951,Lord of the Flies (1990),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1990,3.4285714285714284,0.7867957924694432,7
4952,Morons From Outer Space (1985),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1985,2.0,,1
4953,"People That Time Forgot, The (1977)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1977,2.5,,1
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,3.6363636363636362,1.0744977685158097,11
4956,"Stunt Man, The (1980)",1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1980,4.5,0.8660254037844386,3
4957,Sudden Impact (1983),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1983,3.5,2.1213203435596424,2
4958,Behind Enemy Lines (2001),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2001,3.25,0.6977407149243606,20
4959,"Affair of the Necklace, The (2001)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.25,0.3535533905932738,2
4961,Pornstar: The Legend of Ron Jeremy (2001),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2001,2.5,,1
4962,Texas Rangers (2001),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,2.0,,1
4963,Ocean's Eleven (2001),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,3.8445378151260505,0.7912334801865171,119
4964,Baran (2001),0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2001,3.5,,1
4965,"Business of Strangers, The (2001)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2001,3.5,0.7071067811865476,2
4966,"Incredible Shrinking Man, The (1957)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1957,3.0,,1
4967,No Man's Land (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2001,4.1923076923076925,0.5964639392027241,13
4969,And Then There Were None (1945),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1945,3.625,0.9464847243000456,4
4970,"Blue Angel, The (Blaue Engel, Der) (1930)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1930,4.0,,1
4971,Moscow on the Hudson (1984),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1984,3.1,0.5477225575051662,5
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,4.183333333333334,0.8862472418402597,120
4974,Not Another Teen Movie (2001),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2.5714285714285716,1.1241602482458912,14
4975,Vanilla Sky (2001),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2001,3.4204545454545454,0.8756604272960761,44
4976,Iris (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.875,0.8539125638299666,4
4977,Kandahar (Safar e Ghandehar) (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.5,0.0,2
4978,Lantana (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2001,3.8333333333333335,0.816496580927726,6
4979,"Royal Tenenbaums, The (2001)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.6838235294117645,1.0576812563504747,68
4980,Bill & Ted's Bogus Journey (1991),0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1991,3.075,0.8155559937535672,20
4981,Clockwise (1986),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,4.0,,1
4985,Sheena (1984),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1984,1.5,0.7071067811865476,2
4987,Spacehunter: Adventures in the Forbidden Zone (1983),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1983,2.0,1.4142135623730951,2
4988,White Water Summer (1987),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,2.0,,1
4989,How High (2001),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2.9444444444444446,1.3565683830083088,9
4990,Jimmy Neutron: Boy Genius (2001),0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,3.2,0.570087712549569,5
4991,Joe Somebody (2001),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2001,3.3333333333333335,0.5773502691896257,3
4992,Kate & Leopold (2001),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,3.2058823529411766,1.0615263705128186,17
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2001,4.106060606060606,0.9351368076918685,198
4994,"Majestic, The (2001)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2001,3.5,0.97182531580755,10
4995,"Beautiful Mind, A (2001)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2001,4.0,0.7708840996427205,123
4998,"Defiant Ones, The (1958)",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1958,3.5,,1
5004,"Party, The (1968)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,3.5,0.5,7
5007,Topkapi (1964),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1964,2.5,,1
5008,Witness for the Prosecution (1957),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1957,4.388888888888889,0.4166666666666667,9
5009,Ali (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.0,0.6546536707079772,8
5010,Black Hawk Down (2001),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2001,3.81,0.7946890034755095,50
5011,Charlotte Gray (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2001,3.75,0.3535533905932738,2
5012,Yentl (1983),0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1983,4.0,,1
5013,Gosford Park (2001),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2001,3.7037037037037037,1.0675210253672474,27
5014,I Am Sam (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.764705882352941,1.0325582165612917,17
5015,Monster's Ball (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2001,3.3055555555555554,1.1774709798957816,18
5016,"Shipping News, The (2001)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,3.0,1.0488088481701516,6
5021,Murder by Death (1976),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1976,2.8333333333333335,0.2886751345948129,3
5023,"Waterdance, The (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,4.0,0.0,2
5025,Orange County (2002),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2.6333333333333333,0.7432233529572065,15
